5811,1485,10694,3461,7085,3935,1349,11910,7824,4198,8458,12453,11080,5544,7193,1854,10332,5015,2859,1905,9276,141,5456,10998,9031,9548,12374,5892,8625,12307,11053,9746,6041,9403,1685,10723,396,2658,5457,8054,9048,45,5038,12466,2367,8429,2373,9695,7336,12461,4996,2841,590,6115,804,3856,5645,8150,3849,3330,3772,9432,2490,1414,2463,6298,4266,10317,8376,4054,5634,2710,2020,11715,1391,5475,11679,11234,8554,10007,5721,9283,7200,6206,10204,7829,6658,2642,9422,8513,6109,5206,3066,2090,6947,11492,12005,8626,6869,3351
8149,6575,1905,2259,881,6294,3532,7188,5621,1672,5900,3771,1635,1374,8224,7296,10687,4304,6049,3691,10204,102,6437,9555,7510,11492,8920,1949,9503,4801,1891,1730,5596,5323,4944,10195,11730,10299,12091,4749,11595,9497,5485,8570,8400,2386,6422,11544,8266,4298,12479,12058,8467,12248,7162,32,10533,4763,10102,11941,5757,1352,10951,6425,623,4476,7121,8683,2400,4311,5368,8361,8592,9245,2613,11964,8123,2800,11608,12442,5095,3726,2150,7928,10908,7811,800,7779,9545,7701,415,11006,5497,10586,2078,139,1885,4400,7311,11041
6875,250,5765,1852,11581,1730,11163,8066,12047,4249,4815,3833,1168,656,4581,9521,4129,1607,11952,4296,1308,8510,5957,4483,4098,7003,1892,4502,5766,509,4981,6020,1530,5305,6551,11255,12225,6573,1420,3949,3345,12108,149,6732,5835,10120,6793,4415,7379,5369,2525,3715,6696,10168,331,8408,2421,1435,8737,12185,8824,1467,9829,11977,4622,8345,4685,10234,5451,8918,11968,12228,8590,10642,3546,7888,11224,3875,4487,5131,1312,4379,2656,7946,139,7070,9155,3456,3518,8828,995,8354,12120,11524,12517,132,5583,4680,2034,4668
11478,1479,4092,11768,1793,5813,7938,1444,1820,12487,10080,7334,2923,4243,5905,9324,10278,1601,3187,1422,11396,12466,5639,8752,4995,8965,2639,11997,6241,12013,10471,8177,8265,2601,9690,519,5349,2525,7318,3179,2657,40,2136,2871,4232,933,5045,3782,10218,7899,2214,10368,1083,6031,2000,7640,3625,7187,12126,9482,6078,9951,2745,8771,1344,11047,1587,3455,87,3222,4242,7805,9433,11330,1115,2856,6818,7777,11199,3015,3279,6041,344,4021,812,12222,761,6927,921,1554,6304,7768,7437,1923,12044,1590,10571,9080,2685,10774
10155,10590,979,4738,2662,5946,3957,1280,5603,12062,5878,6593,7897,10386,8471,3716,7612,10102,7391,9683,7244,1243,12400,9202,11843,90,6546,8965,8674,11416,11915,4629,2094,1675,11573,7179,396,2735,1279,6793,7046,364,4474,5272,11424,1137,5619,4485,2282,2218,1072,4101,2700,2825,10316,4920,5159,2828,4212,4997,12381,7978,8007,11772,4004,4149,9734,1953,9576,5847,3725,3737,1727,3360,12230,1193,12336,10721,11275,2330,4952,1238,11924,6984,10407,10940,2019,4396,11407,11148,409,9753,3277,9873,9540,1830,11493,9748,11895,6662
10798,5747,10349,4752,11334,10962,9272,1104,3041,2059,2878,4878,10481,12238,7326,344,3949,10113,5708,6056,8862,3609,837,12171,8140,6164,7419,1987,11982,835,6987,7916,5685,8000,9211,8919,4823,1072,6602,12147,11827,2706,10857,11823,7996,12376,6554,4328,10170,876,9101,3699,5907,9684,9522,7313,12152,2174,3138,165,10711,3803,8420,7425,10500,12445,6885,10766,4257,11473,1962,3948,11997,122,8109,3259,1194,209,1889,1317,4844,9783,8512,11406,9223,1501,11659,6480,7750,2446,3397,5218,3347,7772,5475,11110,1475,6547,684,12228
5252,8189,9823,3865,1032,5287,11959,5955,260,1245,9220,12465,6756,6617,496,4829,5161,3486,11939,4387,6514,1064,6552,205,3446,2283,10461,3174,9765,7431,7975,234,10084,1583,9978,10121,12267,3850,2236,7730,6350,4807,4879,4037,4453,829,2344,3332,11076,9641,1348,11571,10548,6255,11199,5642,2458,8333,2052,7228,7390,4026,8410,2329,3730,10753,9326,11005,11188,4656,4286,9020,1477,11502,5717,4096,7379,564,6573,1714,2224,6004,11748,4496,10509,7066,5093,9429,6359,11580,3927,9550,7215,12495,11574,6310,12297,7811,8355,53
8203,9210,8430,104,2446,2606,6268,6554,8370,7449,1250,11799,6009,5651,9311,1684,8100,3192,4583,1005,469,7728,5111,10546,7179,5713,11785,8743,6107,9564,8281,5914,4221,2769,7821,1043,5872,7534,5445,2119,9755,9522,919,1375,12415,4344,11139,6376,10829,623,6244,3760,3774,11894,5637,10230,1171,8223,5519,11875,11991,3227,10204,7904,5075,2220,4404,6676,12116,8174,86,6095,4177,3417,1327,2164,11793,1409,1093,5891,10028,6869,6989,5960,8242,5545,5039,6431,8966,3497,5552,5688,3462,1935,5279,8778,8135,3120,8722,4959
250,10064,6608,5118,10772,229,6329,5692,6652,8210,211,8641,8310,2048,9053,4555,8873,3602,4836,8660,11157,12123,2934,10522,8111,12486,9134,10939,4810,3732,11344,10726,3601,11328,7648,2147,3150,8768,1114,10330,11245,7210,6570,10429,9925,11566,1289,4827,5852,5846,5887,378,3493,955,902,3132,2971,8884,78,5985,2257,9202,4104,7916,11617,9676,9897,10463,8464,1221,6350,7771,6269,2930,1910,5146,761,6480,7853,552,4736,11073,6948,11371,2389,5222,7894,4877,10018,812,10340,8956,1704,2237,2163,6640,5719,7473,11708,11319
12453,6002,9207,2733,10462,6836,2248,7730,9260,7833,4374,11705,5619,4866,10266,1493,9568,4419,4107,11445,3992,8694,11866,10727,7949,9426,11561,5434,2897,6082,6432,12238,7769,332,1467,12351,3937,5411,583,6239,4943,10345,4252,4559,12517,1883,5936,8052,8011,7338,3795,11005,173,11117,4654,2271,1695,8282,4585,3394,3495,7060,6927,3269,3773,1742,2060,11371,601,12110,6679,327,7988,2931,359,11880,4670,10996,5485,11888,4373,6827,1085,9316,3553,11805,9657,6158,8748,7983,2161,9185,7562,6901,6834,10829,3837,5682,78,7782
5998,3753,2979,6128,2241,1169,4573,2484,2973,9816,6196,12466,12184,7493,7359,2097,8493,914,6016,335,7610,10377,5065,9094,11582,2661,2126,2612,2275,6703,10750,9081,3031,6462,12447,4751,2320,7375,11672,9224,9126,10078,1642,5518,6078,3491,9646,5345,744,9173,7526,4716,3687,3027,8845,2058,10868,6253,8982,6705,11505,796,1558,12414,5206,8481,4929,3094,1437,1936,10143,3659,4262,1975,4260,4509,4288,10814,298,1949,2984,11835,12180,6207,1241,9211,1305,6411,2591,12133,6026,7028,6541,11441,7567,11076,6576,1003,7876,7271
4541,4467,173,7238,6584,450,10039,3581,8043,4076,2465,4200,604,6778,11914,4086,4952,1477,4426,9033,2016,4933,10566,956,7116,3950,5202,10129,9005,7838,4959,7903,10753,5859,382,593,2006,3921,4948,11997,9642,8677,9096,1274,7101,11970,9943,8066,5928,3841,7348,3478,5592,1389,5104,1489,11629,11171,10616,4182,3937,10236,9485,12430,11653,8418,94,6192,5149,8904,7431,10920,11383,9893,9764,2460,9924,6657,8251,5892,139,5853,5214,9736,4211,8843,10816,7400,8565,2921,230,4187,9134,10772,7124,6821,2975,11716,4160,10139
1827,2133,885,4880,1932,8065,966,113,4721,10095,2379,6016,2780,4923,8727,1552,3870,5753,7798,10974,5658,7491,5026,8462,281,6253,8207,12005,9530,5248,11484,10783,2177,10793,13,3591,11480,1247,3725,2736,9948,3437,4779,6955,2765,2190,12327,7455,8275,9028,8929,1382,12406,5006,7310,7232,6677,4049,1467,94,1174,7913,835,753,2667,2839,9343,6036,3133,6131,7616,9702,5614,4843,11726,3899,5029,282,5693,4577,7682,2717,10398,7717,9923,6522,8169,6536,10209,10466,1719,1303,6706,8209,5125,6425,276,11272,1011,682
3506,1502,164,8737,6186,536,8842,10719,7688,546,2239,10623,5753,11785,8464,3826,8449,455,3792,8629,479,669,11171,2759,10341,39,2477,6834,8723,4355,5141,5513,7565,279,5850,9431,1647,8530,7475,12421,6004,8043,5976,9192,2085,2560,9364,1499,10319,7128,11959,6394,2658,4812,8844,3988,10678,9797,9209,3633,583,2309,9376,2741,6149,1331,717,1404,4661,5016,4860,12158,4959,2257,9754,11603,1257,7433,11978,5449,10779,6057,9278,647,11393,8057,1118,3624,1595,1002,3984,8346,10393,6790,10996,12206,12444,9305,12006,8260
10157,2276,3625,8227,4436,10276,3740,9655,4035,11469,692,12392,8929,10783,149,2915,497,596,6546,4257,1053,9869,11154,7628,10447,4957,270,10022,7748,6198,8291,8003,10048,8524,10509,2363,2791,5862,4439,6930,4277,5635,9402,2513,2606,565,7714,7716,9514,7241,2663,9245,8502,6520,7203,2914,7485,9028,10850,3200,3742,7916,9079,10717,10967,2228,7660,11643,9789,8419,3500,12345,5530,3393,9381,11335,2920,7471,2695,6559,7064,5055,8065,5767,4941,4826,7374,409,2017,417,8695,1352,561,2249,12381,4361,2237,8993,7699,5693
393,3742,7951,1439,1574,9218,3958,1144,11235,7599,3663,5954,445,7232,11633,3160,9755,9144,2126,1876,1618,1885,4678,9903,12196,9459,10962,7098,10323,8430,4593,3695,9629,2917,12343,7862,1589,10311,5253,11889,11849,6055,6436,896,1674,12259,724,10288,2989,4751,7969,5277,3762,7405,11155,4690,3361,2358,4706,7858,6310,11622,9076,6949,6109,1921,5232,3165,3525,262,3418,11910,1230,7187,6866,9928,4346,4753,2331,11589,12234,2190,1597,1765,10701,694,2848,7354,11013,9783,5673,11671,9482,2057,6765,5978,1283,10554,10165,1044
4408,9428,10639,897,9899,1937,1049,5044,5223,5825,570,9845,1421,6448,1090,4961,8857,10941,4897,3398,2278,6919,4377,6174,728,6459,5143,128,1677,4214,3473,2670,11798,37,4366,2766,7673,5628,713,1417,8475,5258,12096,691,4640,6139,11431,10909,11186,10310,6242,6385,6629,8856,11357,10509,9025,1982,4277,10776,88,5166,10756,1835,7769,4846,4231,9420,5464,7073,5473,9300,11104,5541,11933,5913,1640,10768,4957,9681,8220,2993,8641,780,9626,3391,5467,10741,9751,8741,6600,86,7863,6102,103,9288,8979,1603,3137,4448
12461,772,5267,8189,11306,8226,7899,1602,1042,11406,11773,11286,8013,11054,7851,6095,8401,11758,5840,6773,11118,5012,9031,9161,6813,3739,3909,4350,4257,8654,9005,10748,2196,5160,10945,12287,6594,6185,2188,11025,2895,9928,2101,157,2023,407,6503,8389,11164,10243,46,8885,6609,469,4398,8418,11204,172,7087,7547,3848,9613,8096,11086,5906,2167,1213,12134,1703,1614,3928,1156,8082,3845,2636,11833,4818,11900,239,6778,4605,10579,9949,146,946,9495,2535,8543,4297,4612,4933,3380,12253,6716,3094,8366,10504,6006,1604,11527
11851,1474,7277,5711,10093,2224,2131,6618,8235,3435,9324,12443,12059,8961,6679,5525,1379,2245,5420,6125,11035,3990,2320,2160,5193,6029,3292,6437,11207,1355,4576,7347,3962,9072,1317,8168,6090,580,5382,11742,9498,3845,2458,6115,8549,11248,3701,8831,8712,1229,12191,8636,9566,10341,6408,10703,2447,530,9680,4209,10098,3477,4670,4007,12196,9289,1514,3951,2716,11258,4734,10411,11605,9999,6775,11209,4604,5292,9959,1843,4699,7184,6732,6351,9712,8481,10499,5092,1404,6966,11913,11129,5070,7595,8221,12262,2154,12235,7817,1785
4904,6348,3912,2412,6582,5511,998,5283,9992,11484,4064,8768,2460,5336,6316,8180,9299,4628,3714,5664,9704,1795,2463,8202,3254,3729,7729,576,12369,4410,10459,488,7542,1311,7456,4150,7874,11216,2039,9513,2974,10243,11976,5930,10281,73,6784,2619,3182,9389,6151,12195,6107,2367,11565,11822,4995,10779,3184,7664,11106,4198,1701,5884,3452,11364,1321,4835,1971,3816,5918,3612,10331,10009,1526,2318,7356,12225,2450,3736,5426,4178,1252,4043,241,3754,2614,1748,6417,10342,12125,141,7054,6443,9560,6148,11001,10849,336,6110
9091,6012,451,7770,9008,5133,11340,2217,9822,7538,4522,5095,3639,1175,9386,11754,11362,1941,11108,8156,9779,8193,3960,12498,97,6462,7252,7450,39,4526,4438,3949,4570,5936,6144,5108,3695,11490,11803,12224,6371,8081,9313,5130,129,4825,9525,6710,542,112,7900,2764,6214,5542,1135,8233,4433,4362,5001,10502,3170,5131,6122,6949,6932,8528,6629,4495,7748,304,7409,5537,9768,505,11143,1446,9690,9634,10686,629,10572,7946,2001,5192,6206,1029,4657,11651,1371,2979,8244,594,510,2000,6128,3027,2026,1931,9739,1275
1868,1799,8322,9800,4819,4964,7047,11133,9707,4713,4899,5468,7601,11244,10692,14,11625,7093,1796,855,1977,11895,3429,4006,11045,8961,8863,7274,5761,9527,694,11572,8301,11696,3266,847,4990,8401,4300,11723,8688,2209,10178,10125,4590,1294,5342,1014,10743,8618,7173,11384,5936,3534,4354,8069,3049,8000,1138,9756,7353,11846,3472,5471,2823,9387,11043,6479,2640,11408,1133,3580,6783,1271,5801,11779,2207,11715,7414,6041,5289,10661,12217,8407,4151,4254,8775,7346,2484,5389,7278,1711,8670,11904,12462,950,2543,8829,6122,854
4541,5023,8185,1038,4408,1553,5718,6692,4749,3336,7561,6792,1691,2783,6161,5627,2329,8593,7988,12122,1834,12202,2050,3246,508,587,1448,1991,1421,11824,8192,4449,10216,1850,8733,4333,10529,8097,11147,9582,2809,5007,2330,11009,9439,8996,6204,2195,11347,12255,11840,9121,10042,2144,8614,1116,11026,3778,4994,10272,3165,11314,11426,7225,10910,5488,1458,3489,559,11473,12499,7722,6137,10350,9030,1968,4138,8172,12209,905,1474,8836,584,9318,5502,9981,1090,9487,12244,2791,10515,11343,172,5086,12092,9916,9444,11372,2231,2375
2974,1938,1039,12015,120,7301,7049,8550,12230,4069,7266,1622,10279,2559,4624,3320,4930,1316,11261,4780,5699,2650,96,9988,12404,701,348,6825,3420,2855,1340,11014,4610,3150,5524,11649,9906,9216,5937,8404,1861,2731,10690,4940,7097,6212,12447,3626,9895,7939,9990,8084,6234,5697,3062,5087,6366,2334,5881,154,12171,1524,3899,2825,10746,5195,3790,7499,5085,10400,8028,7728,3812,4191,15,541,9897,7473,5147,3743,9274,12128,10452,9158,9523,5461,3724,12073,11408,652,10460,5146,9534,9886,4588,6639,5060,54,9528,1362
3842,5957,723,3646,7704,11859,7563,213,10098,2712,2607,7764,1636,7736,11684,7963,12025,5548,984,10741,4674,8891,5918,7321,3088,5662,5554,5856,5733,288,1518,6792,8710,7772,758,6258,6113,6577,2775,8203,26,2257,6190,11820,11075,7975,11003,6890,5122,2750,7195,11699,5540,10133,10592,1489,329,5526,3386,10710,642,11929,5901,10536,7145,1325,4860,2901,10749,9007,10649,6572,6221,9654,6676,11360,6599,6164,3960,3437,4801,2798,11350,5062,6278,10923,10164,2053,11904,3855,11733,8118,9229,9059,12017,9569,6264,11369,451,4399
10162,1353,11784,5218,10901,4186,2898,4057,4131,10779,553,2934,9078,64,7292,5260,4985,9090,10894,5418,5679,10644,1857,12476,2139,5984,9055,10627,1752,1687,12118,1300,7479,4349,10072,9990,5152,221,8855,743,783,3177,598,8764,10365,7947,608,6045,5844,11864,9907,6518,6708,5670,295,26,10402,9553,12514,7163,11223,8507,6711,11540,10942,11982,3196,6360,10770,11048,11620,225,10214,8224,2324,3970,9820,11570,4317,5832,2320,7166,8824,8343,1742,6838,957,10623,11963,10761,4399,4820,5840,5959,3775,12103,5229,11714,4805,902
930,2904,2276,7958,10517,4387,7670,1,7806,10694,520,4369,6310,8552,28,9091,1729,3987,7766,1732,4727,10581,5319,5560,6534,9318,4897,5277,3466,6095,1642,8187,10174,3585,3170,8294,5148,5227,12245,6672,4584,6091,11432,329,5073,11638,6947,2848,6489,11080,7037,7270,1193,1433,11884,12468,947,9727,3160,8232,1903,10385,10870,2813,6508,12115,11013,10904,5599,2965,7917,7932,6519,12356,5008,8735,2211,11786,3395,7160,8732,5311,2595,4731,3455,12448,2858,1465,7044,11667,2063,3536,12239,2409,11176,8787,1107,1087,8100,11779
2727,555,1474,9640,8139,8432,6327,1449,2448,6098,2654,4789,7839,8976,9724,4230,1800,10796,11803,5676,1490,4375,3789,6692,645,7453,106,605,3053,5649,926,12069,2564,4261,7463,4363,9903,11223,4437,1418,2137,10465,10910,1209,4792,8866,1030,9571,6840,5532,212,11443,1671,4011,7040,3882,251,10281,6073,1538,10794,1045,8168,9457,4526,4944,2308,9200,5562,10158,2731,11923,2039,10408,9588,5619,4852,1022,11878,2009,1267,7777,510,2213,7851,6937,677,9567,11932,11288,7758,1805,11200,12197,4983,1561,2582,5014,8652,4705
9491,10141,10437,3394,6341,8228,9341,9151,2854,3339,2248,9168,7805,6164,3563,11161,1593,11398,11907,7107,1844,2966,6556,3595,1667,473,8889,10373,8393,2492,695,11984,3308,5540,9732,7877,1059,628,6525,3208,12081,2210,10123,9111,8950,4320,1704,2185,6553,11443,5464,8167,2070,1447,8768,5372,2472,5578,2337,3612,11696,681,6113,5090,2125,7704,8363,4910,10916,2051,6236,6098,10082,9404,9433,4001,9121,604,10473,2890,8169,11649,3195,5876,9945,7849,10111,11918,2199,2956,4030,9778,7947,6710,12464,10769,3136,12264,1745,963
6845,7909,7836,5582,10722,12180,1394,3825,8216,7629,12306,9778,7957,10385,5091,3783,2507,9168,3054,3949,4806,8256,5736,10925,8096,4228,7504,2824,9767,6436,5112,6043,10459,2097,3365,1209,8237,5574,9024,8267,6960,12422,10476,1580,1794,8854,1907,11792,9249,6635,5421,9684,5937,3329,3959,1507,10831,8977,11972,5766,3918,1016,1020,6435,2077,6486,2061,301,4790,4126,4667,9497,6002,3037,579,10348,6464,1865,11229,8072,1086,7192,9448,3013,7187,7575,920,7975,7787,4329,5737,5415,2559,2564,7640,222,2149,3928,3532,3583
8753,846,9845,8114,12077,9266,5566,2137,11384,8814,7468,4714,3091,2737,6045,2992,3063,7230,5641,5215,11043,3958,5567,10892,11978,7259,11876,8777,1664,3635,11265,1589,1011,5875,2888,7512,4302,5721,5452,9175,6107,7289,7758,3879,9049,1038,7706,8206,4706,6926,3868,8489,258,10391,11795,11336,12047,11222,12014,309,6717,9090,1104,3415,1524,8290,2811,4488,4508,7148,3802,11987,2563,8987,6205,4877,1659,10851,7726,7854,10420,5829,3933,3604,735,6384,7947,2288,6014,6556,11183,11051,8508,3488,8746,5088,8102,4060,6558,5129
11275,11739,134,8412,562,12498,219,10276,9091,11897,6022,2672,521,4502,195,6412,2343,10373,5602,7349,7894,10644,10872,7854,10885,9324,9650,541,6636,12240,7883,12126,4513,4062,6816,2736,3959,9148,2337,1115,8214,11046,6951,11217,5668,11061,9806,12018,221,3929,1184,8210,12086,11699,2764,10213,10342,4607,6292,11080,7557,2211,2071,2995,6845,2256,8979,133,11244,7637,1465,11149,12084,7363,1253,7410,7524,736,2069,8390,1819,9616,1229,3738,4123,5961,5711,4109,8926,5474,10221,9064,6234,6943,106,3829,1571,5935,6893,6713
5171,12206,4748,9577,2271,4523,5979,11290,5984,8565,8427,1260,10485,9524,4150,9167,7818,10861,9598,6890,10177,6812,5037,1654,8190,3734,1766,9137,6907,134,1079,4530,9652,11239,6792,6325,5626,2909,1314,2675,11959,8210,12127,9233,10719,9555,1170,8598,7255,1118,7954,3428,5237,11772,9368,4421,11843,9784,10851,593,4730,7669,2525,8716,4232,736,7747,12247,10502,10199,11215,5071,8291,586,254,7947,2769,4608,5445,4778,1197,11605,6546,6080,475,10344,12097,6967,9342,3148,9461,1060,9061,6323,1865,10810,11206,8614,3831,9987
7973,8869,11128,7082,10961,10125,1980,11985,9354,77,235,10738,7715,192,7023,7342,9722,7039,7601,397,242,829,3175,7894,5490,3036,3478,78,899,9235,6154,742,460,3362,3265,8635,10324,1079,2330,8332,11926,6164,5153,7454,1414,1253,9703,634,9912,11082,3838,6348,5201,1556,8919,8441,7348,9707,12406,11952,1730,938,5943,3110,10834,8209,9808,2903,79,1831,1204,7999,1478,4963,6354,11155,2388,9304,10744,4371,3408,9021,2774,317,9089,5578,8747,3920,51,2256,10752,10424,4584,12237,320,10030,10048,10629,2813,9036
8100,1240,5516,11974,8829,261,10418,6162,7166,2322,10639,8651,11535,2584,5684,6554,10118,5189,11716,5731,11085,2131,11452,11153,4618,9189,5441,1085,6978,1373,6190,7197,193,4147,6211,867,6716,218,213,9274,1721,4844,10621,3266,11467,5434,4189,7721,8454,4072,11748,11337,487,8780,3677,8193,4691,7970,7402,3647,11204,10333,4776,3233,4075,5448,8467,5601,2095,5866,979,7021,11795,1790,6729,7949,5867,7730,5561,11400,5836,10850,4538,2563,3222,7649,5999,266,6695,2218,4405,9510,6441,9774,4955,632,11616,590,4509,7769
4699,12378,2421,10073,9603,11630,10664,12349,4402,4528,6563,1150,10002,8446,421,7684,4120,77,12032,12303,7552,579,10086,10206,12366,3497,7579,6454,1817,6761,11800,710,9532,9701,7922,12108,7179,7188,3657,8320,4036,178,6039,3288,785,5566,9568,11715,5174,1585,6716,5111,1034,9210,3042,4746,5177,10684,8768,13,8145,11151,10215,524,1576,7376,6881,6297,9019,11421,9465,10740,453,1051,4397,5484,1798,3807,2559,10715,9590,5816,5815,12012,11828,2172,3678,7365,473,10717,3269,1071,3261,12124,7187,5126,4658,1809,3386,2061
10834,6231,3247,8419,4519,8309,7308,11901,1890,9682,8569,8631,3932,8704,1920,7481,12500,11226,959,12271,4317,12163,5821,5581,10279,11087,1271,11918,6393,6053,9092,5744,11974,4376,1208,11386,10753,3443,1798,12171,5819,154,2216,9807,4646,352,4913,5877,5757,4690,4780,4226,1754,11715,9962,8260,10787,1602,1429,11404,11503,96,8093,4420,6110,3336,10981,805,3804,11011,816,1835,2593,4072,4517,8101,11991,4370,10683,1364,1627,5311,8352,11306,7518,4431,12267,10498,998,6671,3923,8183,4126,47,11031,7472,4524,4977,10465,288
11036,7331,2635,6950,11179,8635,11052,719,6405,12151,1554,5946,8409,7376,7677,4869,474,2020,12105,4787,5938,6419,1323,5310,4159,3449,9309,2557,10647,8325,6749,11044,2366,10039,4030,12506,8434,10224,10764,448,10108,4020,10726,2974,4873,6361,4812,8711,11495,7519,1599,8890,5426,10369,6236,10514,4648,7907,9105,1899,7546,7744,9922,6365,8887,5119,5784,1250,4814,7746,9062,6798,5277,1399,2332,5616,7304,11491,8130,2628,9880,5091,10307,2432,4276,8614,6037,9323,6006,8391,5499,5299,6254,10995,7405,8378,6985,743,7040,708
1896,2872,1660,3407,9951,4870,4662,7043,4650,2281,6575,4439,12281,1695,6505,9786,5997,11333,10700,8905,2215,635,10401,3168,5280,2343,10730,7619,4773,10531,9771,9485,11535,11986,5423,11095,883,2297,9487,1149,4850,2811,4442,3462,6944,6937,4110,10058,4262,3965,11361,4051,1531,7057,4628,5441,7411,6724,11388,5981,225,386,3807,2021,2052,1153,8376,6365,2150,12050,8806,11465,169,10032,367,7167,12428,2797,12475,7555,11511,11156,10948,8419,5186,7508,8911,11831,1032,5042,1583,9960,2955,9474,7091,4390,5706,2314,5069,2884
8517,1595,6117,8086,3698,703,5908,5002,259,2022,6247,30,2160,2996,2338,11102,11527,276,12272,1090,5042,5635,3613,2926,2466,6282,8544,9754,8498,1676,5433,2362,1484,7180,1898,7168,9250,3141,390,367,11009,4016,9991,3751,2074,7641,1552,10530,8991,8171,1773,3683,5509,11299,5737,10357,2142,5889,3148,5708,79,3472,8611,1382,633,8481,4893,10552,2905,8259,1143,8587,4345,2246,600,6131,7997,11303,7821,8943,586,12183,27,8212,2633,3331,10248,11615,8308,11464,12347,8410,4414,9395,6342,8824,10473,3077,8092,7917
7913,6991,4311,12203,11298,5353,6740,7042,5135,8335,8641,1002,11112,6395,568,11745,5719,2568,1739,8698,1014,805,6448,11495,11001,3353,2573,1805,1492,5540,1164,8871,2476,3088,287,11088,7881,4544,9909,9611,9737,9146,9914,4400,2578,7377,9911,728,6190,490,5365,4975,5970,9886,928,1426,3343,8936,11711,5343,222,7874,7347,9942,170,1067,10577,10502,11592,5587,8781,10798,5861,708,10084,7705,4172,1479,686,6643,1860,12312,1434,7011,5560,2103,5670,1737,3357,1586,3122,7788,2126,5195,12358,2909,8056,11225,3299,7266
1333,2037,8660,12399,6645,4772,10047,5589,4428,11823,7632,104,11123,12320,10648,4930,1966,6444,6180,12339,625,7695,635,9262,10173,2011,8743,9877,43,12035,4335,4752,597,8863,907,9259,10293,1704,331,10609,8289,5586,11324,8306,6427,4066,6829,10793,11923,11196,5781,1015,6712,12293,2715,9451,10907,1476,5423,5425,6339,10160,2412,3106,1543,11343,1143,4103,7391,9675,12197,7646,5402,7874,1365,12415,9359,9043,4856,1671,12370,936,9700,2959,10445,11242,3862,1860,6290,3412,10981,7732,1904,8826,3941,2867,10124,12476,8913,8311
3674,11812,12272,7897,3933,1388,7291,1646,6806,8229,2976,6773,6033,1591,7877,4718,9819,7025,7557,2942,3261,2393,2876,9932,5341,6839,6858,399,3027,2694,1547,644,7265,1337,6484,12105,12390,4948,8620,5096,3176,4809,7058,9623,6697,3625,6320,5254,11017,12476,4316,3629,2937,5164,1143,2886,3221,6681,10250,11669,853,11030,12230,6910,3145,943,9766,2437,11307,3404,4115,2826,12102,6409,8862,2479,12254,6107,5476,6065,10323,9738,4168,4885,11384,10382,1931,10071,12117,7192,551,10896,4157,3166,8432,11963,8592,6799,4645,7618
10599,10409,3294,4596,982,2368,2130,1279,11464,10011,10348,3593,4283,7525,3077,4563,5585,187,11034,2964,2214,7289,9922,7010,5288,5545,8917,9649,4750,3724,10060,7578,11580,3685,3278,9291,3376,10970,10450,1748,7037,3087,8380,7476,5032,5769,8741,7690,9439,8747,11843,11771,9684,1618,8170,11060,3413,12204,2023,11944,10139,4411,12404,7856,7049,7089,9256,8960,1804,3053,3334,3940,10051,11362,4870,5475,9646,8311,10918,11555,7299,512,5386,10307,6282,11052,5916,9597,1991,9829,1892,3743,10949,2182,7135,11988,2263,10910,10939,9370
8320,6265,2692,3337,5781,5384,3970,2337,6622,2230,425,624,5296,1593,11134,10120,7937,83,4011,8761,2385,9055,10342,9793,3729,4414,8099,4672,7400,4495,11341,2804,5142,12463,12023,2388,489,10445,5555,11854,2764,4476,430,10082,2209,2929,11557,1805,9964,10908,2577,5504,12131,11633,11043,7874,7337,1505,6431,3039,5960,340,5955,2997,11817,1120,6163,8660,11970,1894,7532,793,662,5268,881,6043,5774,11032,10174,9802,7491,6484,4993,11182,10372,6555,9641,9917,4626,11246,5181,4079,5034,8180,6922,3697,1237,1191,11262,7601
6826,11572,10267,6770,1450,1086,4920,1551,1520,8494,901,5873,1372,10832,8882,8211,9177,8621,8653,2427,7947,9890,3501,10717,5712,6661,3581,5363,8200,2020,2849,7045,214,2746,7750,7563,9087,11682,3865,4618,8155,6089,1525,4279,10359,8612,4567,8189,10550,8011,8261,7332,11323,12187,8058,6362,7438,7195,7572,234,6823,3511,7950,3099,8679,12324,6033,12151,12234,2602,9673,4684,10553,7848,5022,8672,2053,3165,1141,5947,12069,11361,3921,801,12332,1377,11839,1586,4378,6403,3204,6453,1387,5759,6223,3614,9583,8202,2676,10068
10082,7690,10594,10340,6096,7636,9326,11289,1862,2280,1328,8379,11422,8741,10837,3412,10198,4603,10504,5953,7317,10367,9196,9923,9745,4442,1648,5309,6042,78,1182,11391,5261,5760,7162,9158,11915,9737,2633,10664,51,3624,10359,4618,3081,9479,11351,1109,11346,4056,11008,8354,6988,11919,11914,683,6167,5477,4933,3574,9627,9584,11638,6235,9400,103,5666,912,4127,10411,175,5349,1454,6658,6589,10431,2080,2114,2880,11673,8456,127,654,5042,7823,5773,8400,2379,10041,5618,9259,9056,5908,24,6816,8705,11285,1647,424,3550
